WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Style
13.89,23.13,1.33328,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.83,14.286,1.1144,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.27,10.238,1.21744,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.09,18.29,1.19056,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.65,22.47,1.32496,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-7.95,12.702,1.16432,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.43,11.602,1.34288,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-13.47,3.506,1.25968,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.29,15.738,1.22064,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-8.37,24.23,1.13168,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-6.15,15.254,1.268,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-5.49,20.71,1.30832,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-14.61,3.594,1.2168,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-9.15,20.666,1.26992,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.61,20.622,1.2904,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.41,23.394,1.35632,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.390000000000001,22.514,1.36272,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.77,10.106,1.38512,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.21,10.898,1.38128,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.09,9.93,1.27312,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.83,17.498,1.21104,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.09,24.758,1.16176,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-5.61,23.526,1.10096,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-7.59,3.418,1.36016,0.2,0.0196123701062424,0.0587043610026265,0.0870844438739055,0.131314225243393,0.162261797047413,0.233508580761715,0.0196123701062424,0.0587043610026265,0.0870844438739055,0.131314225243393,0.162261797047413,0.233508580761715,0.0196123701062424,0.0587043610026265,0.0870844438739055,0.131314225243393,0.162261797047413,0.233508580761715,0.25,1
-6.63,10.678,1.30896,0.2,0.0221382087334576,0.0620718431515983,0.0996261967437202,0.148345529773499,0.185917695955361,0.233656017900783,0.0221382087334576,0.0620718431515983,0.0996261967437202,0.148345529773499,0.185917695955361,0.233656017900783,0.0221382087334576,0.0620718431515983,0.0996261967437202,0.148345529773499,0.185917695955361,0.233656017900783,0.25,1
10.05,14.11,1.1944,0.2,0.0217200497402847,0.0523868976674119,0.093671017288042,0.151090306287805,0.212433598785518,0.260894583410208,0.0217200497402847,0.0523868976674119,0.093671017288042,0.151090306287805,0.212433598785518,0.260894583410208,0.0217200497402847,0.0523868976674119,0.093671017288042,0.151090306287805,0.212433598785518,0.260894583410208,0.25,1
-0.210000000000001,23.658,1.24304,0.2,0.0158808131359637,0.0497564104265191,0.0839506044188423,0.12982581435251,0.16569120289134,0.230548784994366,0.0158808131359637,0.0497564104265191,0.0839506044188423,0.12982581435251,0.16569120289134,0.230548784994366,0.0158808131359637,0.0497564104265191,0.0839506044188423,0.12982581435251,0.16569120289134,0.230548784994366,0.25,1
-9.33,16.09,1.23024,0.2,0.0160189221966248,0.0507919246980696,0.0743501592780032,0.105438820817039,0.177656161848162,0.229548576287119,0.0160189221966248,0.0507919246980696,0.0743501592780032,0.105438820817039,0.177656161848162,0.229548576287119,0.0160189221966248,0.0507919246980696,0.0743501592780032,0.105438820817039,0.177656161848162,0.229548576287119,0.25,1
0.930000000000001,7.862,1.37616,0.2,0.0164717884189912,0.0543466626052301,0.0976009622340959,0.127756167387394,0.179542679046685,0.213713663703151,0.0164717884189912,0.0543466626052301,0.0976009622340959,0.127756167387394,0.179542679046685,0.213713663703151,0.0164717884189912,0.0543466626052301,0.0976009622340959,0.127756167387394,0.179542679046685,0.213713663703151,0.25,1
7.53,22.866,1.35184,0.2,0.0184777315754232,0.0562738448504048,0.103694788140906,0.15394464177421,0.185222224861549,0.232373378240486,0.0184777315754232,0.0562738448504048,0.103694788140906,0.15394464177421,0.185222224861549,0.232373378240486,0.0184777315754232,0.0562738448504048,0.103694788140906,0.15394464177421,0.185222224861549,0.232373378240486,0.25,1
0.390000000000001,13.714,1.22832,0.2,0.017418902228009,0.0599435660264128,0.100034270975838,0.140965624287741,0.170215115943625,0.220689522334801,0.017418902228009,0.0599435660264128,0.100034270975838,0.140965624287741,0.170215115943625,0.220689522334801,0.017418902228009,0.0599435660264128,0.100034270975838,0.140965624287741,0.170215115943625,0.220689522334801,0.25,1
4.65,17.102,1.40176,0.2,0.0189611126512527,0.0589137907105242,0.0999184011123048,0.129345339671415,0.187969232061556,0.229156085064629,0.0189611126512527,0.0589137907105242,0.0999184011123048,0.129345339671415,0.187969232061556,0.229156085064629,0.0189611126512527,0.0589137907105242,0.0999184011123048,0.129345339671415,0.187969232061556,0.229156085064629,0.25,1
-13.17,12.042,1.1656,0.2,0.0178265219295495,0.0506195557990677,0.091454886633932,0.135061290548478,0.180126178155619,0.223925738322102,0.0178265219295495,0.0506195557990677,0.091454886633932,0.135061290548478,0.180126178155619,0.223925738322102,0.0178265219295495,0.0506195557990677,0.091454886633932,0.135061290548478,0.180126178155619,0.223925738322102,0.25,1
-0.690000000000001,15.782,1.36784,0.2,0.016296552947821,0.0527550007901329,0.082495675384921,0.10695774378862,0.133455874693439,0.182251001967701,0.016296552947821,0.0527550007901329,0.082495675384921,0.10695774378862,0.133455874693439,0.182251001967701,0.016296552947821,0.0527550007901329,0.082495675384921,0.10695774378862,0.133455874693439,0.182251001967701,0.25,1
5.55,13.274,1.27888,0.2,0.0202741780471572,0.0616248470306911,0.0934731115477695,0.122296474271706,0.165376572417327,0.222423452006867,0.0202741780471572,0.0616248470306911,0.0934731115477695,0.122296474271706,0.165376572417327,0.222423452006867,0.0202741780471572,0.0616248470306911,0.0934731115477695,0.122296474271706,0.165376572417327,0.222423452006867,0.25,1
8.61,23.878,1.1176,0.2,0.0158961690835145,0.051287601283164,0.0985924241317031,0.147447709654272,0.17803149216672,0.189959785011914,0.0158961690835145,0.051287601283164,0.0985924241317031,0.147447709654272,0.17803149216672,0.189959785011914,0.0158961690835145,0.051287601283164,0.0985924241317031,0.147447709654272,0.17803149216672,0.189959785011914,0.25,1
-9.39,21.722,1.36528,0.2,0.0192434686110956,0.0548029586201943,0.0967768601639943,0.136722162809801,0.15947528592174,0.206885355569485,0.0192434686110956,0.0548029586201943,0.0967768601639943,0.136722162809801,0.15947528592174,0.206885355569485,0.0192434686110956,0.0548029586201943,0.0967768601639943,0.136722162809801,0.15947528592174,0.206885355569485,0.25,1
11.67,9.446,1.38768,0.2,0.0166959111146986,0.0557397951923832,0.0891861997201935,0.112830244387487,0.158079152794507,0.221797834326404,0.0166959111146986,0.0557397951923832,0.0891861997201935,0.112830244387487,0.158079152794507,0.221797834326404,0.0166959111146986,0.0557397951923832,0.0891861997201935,0.112830244387487,0.158079152794507,0.221797834326404,0.25,1
-3.45,7.906,1.39152,0.2,0.0171311507309679,0.0574703276226393,0.104357591763176,0.132447447262358,0.181393429713216,0.234795085203026,0.0171311507309679,0.0574703276226393,0.104357591763176,0.132447447262358,0.181393429713216,0.234795085203026,0.0171311507309679,0.0574703276226393,0.104357591763176,0.132447447262358,0.181393429713216,0.234795085203026,0.25,1
1.59,15.298,1.37552,0.2,0.0192507449968141,0.0618759295440354,0.0853568652332471,0.11269625948708,0.132699992376325,0.184159861984693,0.0192507449968141,0.0618759295440354,0.0853568652332471,0.11269625948708,0.132699992376325,0.184159861984693,0.0192507449968141,0.0618759295440354,0.0853568652332471,0.11269625948708,0.132699992376325,0.184159861984693,0.25,1
12.15,6.058,1.41136,0.2,0.0147670797027386,0.0533156921842876,0.0818774904776672,0.11786793589183,0.146415168360629,0.199320200559353,0.0147670797027386,0.0533156921842876,0.0818774904776672,0.11786793589183,0.146415168360629,0.199320200559353,0.0147670797027386,0.0533156921842876,0.0818774904776672,0.11786793589183,0.146415168360629,0.199320200559353,0.25,1
-11.73,13.626,1.12208,0.2,0.0166761439782069,0.0558706752570514,0.0955768389210432,0.137823603651728,0.161916448881163,0.215588934873795,0.0166761439782069,0.0558706752570514,0.0955768389210432,0.137823603651728,0.161916448881163,0.215588934873795,0.0166761439782069,0.0558706752570514,0.0955768389210432,0.137823603651728,0.161916448881163,0.215588934873795,0.25,1
6.57,12.922,1.33136,0.2,0.0190962887919446,0.0524150547549154,0.0946172721773838,0.126357357329005,0.163747590822775,0.211129070862013,0.0190962887919446,0.0524150547549154,0.0946172721773838,0.126357357329005,0.163747590822775,0.211129070862013,0.0190962887919446,0.0524150547549154,0.0946172721773838,0.126357357329005,0.163747590822775,0.211129070862013,0.25,1
-10.95,19.082,1.14448,0.2,0.017436576428873,0.0582672446074032,0.0802509143561039,0.106775374398677,0.134405336323714,0.176004926467107,0.017436576428873,0.0582672446074032,0.0802509143561039,0.106775374398677,0.134405336323714,0.176004926467107,0.017436576428873,0.0582672446074032,0.0802509143561039,0.106775374398677,0.134405336323714,0.176004926467107,0.25,1
5.49,3.374,1.41328,0.2,0.0179941893375003,0.052466139520026,0.0984394741879369,0.121536781475841,0.158300077008356,0.198417386651408,0.0179941893375003,0.052466139520026,0.0984394741879369,0.121536781475841,0.158300077008356,0.198417386651408,0.0179941893375003,0.052466139520026,0.0984394741879369,0.121536781475841,0.158300077008356,0.198417386651408,0.25,1
-0.27,18.026,1.11632,0.2,0.0156160472602295,0.0620528408465591,0.109089780036788,0.127387899260636,0.168950946459192,0.224893036782358,0.0156160472602295,0.0620528408465591,0.109089780036788,0.127387899260636,0.168950946459192,0.224893036782358,0.0156160472602295,0.0620528408465591,0.109089780036788,0.127387899260636,0.168950946459192,0.224893036782358,0.25,1
-6.03,20.93,1.39344,0.2,0.0163144824194708,0.058914710846957,0.101432795884771,0.137877678210995,0.180779510915713,0.244922400326155,0.0163144824194708,0.058914710846957,0.101432795884771,0.137877678210995,0.180779510915713,0.244922400326155,0.0163144824194708,0.058914710846957,0.101432795884771,0.137877678210995,0.180779510915713,0.244922400326155,0.25,1
9.15,3.55,1.20208,0.2,0.0162442171757323,0.0455603183415823,0.0860184335182941,0.118085726722246,0.136893839779416,0.216315402807144,0.0162442171757323,0.0455603183415823,0.0860184335182941,0.118085726722246,0.136893839779416,0.216315402807144,0.0162442171757323,0.0455603183415823,0.0860184335182941,0.118085726722246,0.136893839779416,0.216315402807144,0.25,1
-9.93,4.606,1.15856,0.2,0.016526987178788,0.0526382820480999,0.11761804899581,0.151069046535133,0.1908996742433,0.255877031388334,0.016526987178788,0.0526382820480999,0.11761804899581,0.151069046535133,0.1908996742433,0.255877031388334,0.016526987178788,0.0526382820480999,0.11761804899581,0.151069046535133,0.1908996742433,0.255877031388334,0.25,1
2.91,20.974,1.10352,0.2,0.0183721392896965,0.0523641899095367,0.0886725034561726,0.124858273092265,0.179692415167591,0.219060126826947,0.0183721392896965,0.0523641899095367,0.0886725034561726,0.124858273092265,0.179692415167591,0.219060126826947,0.0183721392896965,0.0523641899095367,0.0886725034561726,0.124858273092265,0.179692415167591,0.219060126826947,0.25,1
-11.37,6.014,1.364,0.2,0.0169532398238966,0.0580691880955684,0.0928891479543213,0.11001238726759,0.146004308307576,0.201865801415373,0.0169532398238966,0.0580691880955684,0.0928891479543213,0.11001238726759,0.146004308307576,0.201865801415373,0.0169532398238966,0.0580691880955684,0.0928891479543213,0.11001238726759,0.146004308307576,0.201865801415373,0.25,1
-4.29,23.262,1.34736,0.2,0.0163258098371992,0.0529349219386739,0.0727062016110061,0.126403540269298,0.164503332896084,0.208329431201088,0.0163258098371992,0.0529349219386739,0.0727062016110061,0.126403540269298,0.164503332896084,0.208329431201088,0.0163258098371992,0.0529349219386739,0.0727062016110061,0.126403540269298,0.164503332896084,0.208329431201088,0.25,1
1.17,20.842,1.1976,0.2,0.0146899969080899,0.0489876275235575,0.066797482430991,0.104328800794425,0.137148750375541,0.189218908295751,0.0146899969080899,0.0489876275235575,0.066797482430991,0.104328800794425,0.137148750375541,0.189218908295751,0.0146899969080899,0.0489876275235575,0.066797482430991,0.104328800794425,0.137148750375541,0.189218908295751,0.25,1
-10.05,11.47,1.31856,0.2,0.0161527743092423,0.0447985753595968,0.0826684004260124,0.128578235771795,0.164744125753908,0.250546661442481,0.0161527743092423,0.0447985753595968,0.0826684004260124,0.128578235771795,0.164744125753908,0.250546661442481,0.0161527743092423,0.0447985753595968,0.0826684004260124,0.128578235771795,0.164744125753908,0.250546661442481,0.25,1
3.03,6.63,1.13872,0.2,0.0167377972784494,0.0451581238737529,0.0731422679208253,0.10422511230128,0.153843304537072,0.184566957484283,0.0167377972784494,0.0451581238737529,0.0731422679208253,0.10422511230128,0.153843304537072,0.184566957484283,0.0167377972784494,0.0451581238737529,0.0731422679208253,0.10422511230128,0.153843304537072,0.184566957484283,0.25,1
-4.77,7.158,1.16112,0.2,0.0133958749124097,0.0589661425794881,0.110428012796836,0.165750568136912,0.194080071951798,0.253220063800297,0.0133958749124097,0.0589661425794881,0.110428012796836,0.165750568136912,0.194080071951798,0.253220063800297,0.0133958749124097,0.0589661425794881,0.110428012796836,0.165750568136912,0.194080071951798,0.253220063800297,0.25,1
8.73,6.278,1.1336,0.2,0.017666549455019,0.0543000664567234,0.0922914591522575,0.110542519761126,0.159708937971097,0.197452236031693,0.017666549455019,0.0543000664567234,0.0922914591522575,0.110542519761126,0.159708937971097,0.197452236031693,0.017666549455019,0.0543000664567234,0.0922914591522575,0.110542519761126,0.159708937971097,0.197452236031693,0.25,1
-12.57,16.442,1.32944,0.2,0.0186664238451314,0.0551254144359954,0.101671177262598,0.15153356228606,0.184776120429249,0.236253647904976,0.0186664238451314,0.0551254144359954,0.101671177262598,0.15153356228606,0.184776120429249,0.236253647904976,0.0186664238451314,0.0551254144359954,0.101671177262598,0.15153356228606,0.184776120429249,0.236253647904976,0.25,1
-12.81,4.914,1.17392,0.2,0.0221297554103001,0.0558393994566491,0.0906042086037753,0.130879804150433,0.192719994719875,0.206088215098359,0.0221297554103001,0.0558393994566491,0.0906042086037753,0.130879804150433,0.192719994719875,0.206088215098359,0.0221297554103001,0.0558393994566491,0.0906042086037753,0.130879804150433,0.192719994719875,0.206088215098359,0.25,1
-8.31,14.946,1.14768,0.2,0.0170386390796258,0.0510718371866773,0.0785146726113107,0.116697227470369,0.148416017075319,0.18631882815001,0.0170386390796258,0.0510718371866773,0.0785146726113107,0.116697227470369,0.148416017075319,0.18631882815001,0.0170386390796258,0.0510718371866773,0.0785146726113107,0.116697227470369,0.148416017075319,0.18631882815001,0.25,1
2.19,12.482,1.19184,0.2,0.0177455106910232,0.0682441431729329,0.0804012054619131,0.131061361843815,0.189771021800341,0.233399836326374,0.0177455106910232,0.0682441431729329,0.0804012054619131,0.131061361843815,0.189771021800341,0.233399836326374,0.0177455106910232,0.0682441431729329,0.0804012054619131,0.131061361843815,0.189771021800341,0.233399836326374,0.25,1
10.65,24.01,1.2808,0.2,0.0153106793173933,0.0526939649690967,0.0999650063420795,0.130948258217532,0.167610339286394,0.246044954170804,0.0153106793173933,0.0526939649690967,0.0999650063420795,0.130948258217532,0.167610339286394,0.246044954170804,0.0153106793173933,0.0526939649690967,0.0999650063420795,0.130948258217532,0.167610339286394,0.246044954170804,0.25,1
-6.21,11.866,1.17712,0.2,0.0158312480010149,0.0539213612640538,0.0962332183209062,0.138218342931177,0.181816657940223,0.22567162115452,0.0158312480010149,0.0539213612640538,0.0962332183209062,0.138218342931177,0.181816657940223,0.22567162115452,0.0158312480010149,0.0539213612640538,0.0962332183209062,0.138218342931177,0.181816657940223,0.22567162115452,0.25,1
-7.77,9.71,1.16752,0.2,0.0178372692605811,0.0425931374552985,0.0700121837549862,0.106768231640278,0.156456614084222,0.191787232301079,0.0178372692605811,0.0425931374552985,0.0700121837549862,0.106768231640278,0.156456614084222,0.191787232301079,0.0178372692605811,0.0425931374552985,0.0700121837549862,0.106768231640278,0.156456614084222,0.191787232301079,0.25,1
-8.49,8.082,1.2616,0.2,0.0177001708913254,0.0630546382502279,0.0976127107537638,0.131249731119206,0.187736463441252,0.237866157643939,0.0177001708913254,0.0630546382502279,0.0976127107537638,0.131249731119206,0.187736463441252,0.237866157643939,0.0177001708913254,0.0630546382502279,0.0976127107537638,0.131249731119206,0.187736463441252,0.237866157643939,0.25,1
5.37,12.13,1.25456,0.2,0.0178731101261185,0.0540198572960769,0.0775926997107212,0.111653441795489,0.158822546532928,0.212494186869253,0.0178731101261185,0.0540198572960769,0.0775926997107212,0.111653441795489,0.158822546532928,0.212494186869253,0.0178731101261185,0.0540198572960769,0.0775926997107212,0.111653441795489,0.158822546532928,0.212494186869253,0.25,1
6.81,23.966,1.12528,0.2,0.0219240261468633,0.0601494221079334,0.101076611794028,0.146832913215708,0.190628117315716,0.23676391752459,0.0219240261468633,0.0601494221079334,0.101076611794028,0.146832913215708,0.190628117315716,0.23676391752459,0.0219240261468633,0.0601494221079334,0.101076611794028,0.146832913215708,0.190628117315716,0.23676391752459,0.25,1
-13.65,11.338,1.26352,0.2,0.0217829278108912,0.0508976773321573,0.0860948389758826,0.121612170141801,0.150630211895296,0.188632435943006,0.0217829278108912,0.0508976773321573,0.0860948389758826,0.121612170141801,0.150630211895296,0.188632435943006,0.0217829278108912,0.0508976773321573,0.0860948389758826,0.121612170141801,0.150630211895296,0.188632435943006,0.25,1
