WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Style
-1.59,9.138,1.29616,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.09,11.954,1.25008,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.81,20.05,1.38576,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-6.09,14.286,1.21872,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.53,11.69,1.13936,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.59,15.298,1.16432,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.99,3.55,1.30896,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-11.25,12.922,1.10032,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.57,18.774,1.10224,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.43,22.558,1.41904,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.31,13.362,1.3384,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.53,10.326,1.37296,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.83,18.862,1.1848,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.79,16.838,1.14512,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.29,23.614,1.27248,0.2,0.0185768395609681,0.0597359050844521,0.0993613101276537,0.138147331843475,0.179054841010613,0.226908612768798,0.0185768395609681,0.0597359050844521,0.0993613101276537,0.138147331843475,0.179054841010613,0.226908612768798,0.0185768395609681,0.0597359050844521,0.0993613101276537,0.138147331843475,0.179054841010613,0.226908612768798,0.25,1
-1.23,10.722,1.2296,0.2,0.020861940350542,0.0528712029175892,0.0832032469574589,0.11263748383908,0.156853511111967,0.220806137060909,0.020861940350542,0.0528712029175892,0.0832032469574589,0.11263748383908,0.156853511111967,0.220806137060909,0.020861940350542,0.0528712029175892,0.0832032469574589,0.11263748383908,0.156853511111967,0.220806137060909,0.25,1
-14.25,22.074,1.14384,0.2,0.013646868702119,0.0513159404155794,0.09750072771908,0.140272797990892,0.162427707228353,0.213859699861455,0.013646868702119,0.0513159404155794,0.09750072771908,0.140272797990892,0.162427707228353,0.213859699861455,0.013646868702119,0.0513159404155794,0.09750072771908,0.140272797990892,0.162427707228353,0.213859699861455,0.25,1
-12.87,14.594,1.19184,0.2,0.0191489110809585,0.0530679820981513,0.0938042405194644,0.138763323019512,0.166067424011964,0.21934733791337,0.0191489110809585,0.0530679820981513,0.0938042405194644,0.138763323019512,0.166067424011964,0.21934733791337,0.0191489110809585,0.0530679820981513,0.0938042405194644,0.138763323019512,0.166067424011964,0.21934733791337,0.25,1
7.11,22.25,1.35248,0.2,0.0181909376894981,0.0565875463602874,0.0959745213225296,0.142419077273633,0.175842319050875,0.226397182363964,0.0181909376894981,0.0565875463602874,0.0959745213225296,0.142419077273633,0.175842319050875,0.226397182363964,0.0181909376894981,0.0565875463602874,0.0959745213225296,0.142419077273633,0.175842319050875,0.226397182363964,0.25,1
0.870000000000001,13.054,1.34288,0.2,0.0153236648866494,0.0492303756634703,0.0920065080965019,0.124379535977336,0.164268201108897,0.220784383866655,0.0153236648866494,0.0492303756634703,0.0920065080965019,0.124379535977336,0.164268201108897,0.220784383866655,0.0153236648866494,0.0492303756634703,0.0920065080965019,0.124379535977336,0.164268201108897,0.220784383866655,0.25,1
2.07,10.546,1.23792,0.2,0.0168646080601145,0.0563265948240661,0.0968025698646823,0.139429796483753,0.190200843091038,0.241169975758776,0.0168646080601145,0.0563265948240661,0.0968025698646823,0.139429796483753,0.190200843091038,0.241169975758776,0.0168646080601145,0.0563265948240661,0.0968025698646823,0.139429796483753,0.190200843091038,0.241169975758776,0.25,1
-14.43,4.606,1.28528,0.2,0.0182329990888769,0.0588919799249136,0.0899351668188258,0.128991156181781,0.164174174618645,0.253944598321919,0.0182329990888769,0.0588919799249136,0.0899351668188258,0.128991156181781,0.164174174618645,0.253944598321919,0.0182329990888769,0.0588919799249136,0.0899351668188258,0.128991156181781,0.164174174618645,0.253944598321919,0.25,1
4.05,5.882,1.4024,0.2,0.0239373381322511,0.069237252724585,0.105462141357041,0.150422690344057,0.201610084186706,0.233053007812137,0.0239373381322511,0.069237252724585,0.105462141357041,0.150422690344057,0.201610084186706,0.233053007812137,0.0239373381322511,0.069237252724585,0.105462141357041,0.150422690344057,0.201610084186706,0.233053007812137,0.25,1
12.87,21.326,1.17648,0.2,0.0225112237696165,0.0580075731888257,0.0948274975425567,0.137941791579804,0.181418745010569,0.204110185483597,0.0225112237696165,0.0580075731888257,0.0948274975425567,0.137941791579804,0.181418745010569,0.204110185483597,0.0225112237696165,0.0580075731888257,0.0948274975425567,0.137941791579804,0.181418745010569,0.204110185483597,0.25,1
5.13,16.618,1.22448,0.2,0.0152492729528244,0.0411670037810631,0.0761582192401968,0.124272577146438,0.177280340210462,0.212570886517431,0.0152492729528244,0.0411670037810631,0.0761582192401968,0.124272577146438,0.177280340210462,0.212570886517431,0.0152492729528244,0.0411670037810631,0.0761582192401968,0.124272577146438,0.177280340210462,0.212570886517431,0.25,1
6.09,23.438,1.2712,0.2,0.02297924945976,0.0550866209839434,0.105997948715432,0.142966904414429,0.182123049389082,0.21494649288874,0.02297924945976,0.0550866209839434,0.105997948715432,0.142966904414429,0.182123049389082,0.21494649288874,0.02297924945976,0.0550866209839434,0.105997948715432,0.142966904414429,0.182123049389082,0.21494649288874,0.25,1
-0.33,17.718,1.13616,0.2,0.0189078010222608,0.0627156541051675,0.0940879001072372,0.130467306527405,0.161176158402036,0.204091669820491,0.0189078010222608,0.0627156541051675,0.0940879001072372,0.130467306527405,0.161176158402036,0.204091669820491,0.0189078010222608,0.0627156541051675,0.0940879001072372,0.130467306527405,0.161176158402036,0.204091669820491,0.25,1
-13.71,3.198,1.41264,0.2,0.017517827513657,0.0488127936957655,0.083745115586674,0.132235946119309,0.155169768470404,0.202629691820482,0.017517827513657,0.0488127936957655,0.083745115586674,0.132235946119309,0.155169768470404,0.202629691820482,0.017517827513657,0.0488127936957655,0.083745115586674,0.132235946119309,0.155169768470404,0.202629691820482,0.25,1
-12.57,15.474,1.21488,0.2,0.01888900619326,0.0606521555226117,0.0933476755251126,0.111074278966562,0.150559605024005,0.197574701694073,0.01888900619326,0.0606521555226117,0.0933476755251126,0.111074278966562,0.150559605024005,0.197574701694073,0.01888900619326,0.0606521555226117,0.0933476755251126,0.111074278966562,0.150559605024005,0.197574701694073,0.25,1
8.43,21.414,1.25904,0.2,0.0172676524718013,0.054798424144737,0.0842631053475795,0.117906899578004,0.165702287050543,0.224353120072573,0.0172676524718013,0.054798424144737,0.0842631053475795,0.117906899578004,0.165702287050543,0.224353120072573,0.0172676524718013,0.054798424144737,0.0842631053475795,0.117906899578004,0.165702287050543,0.224353120072573,0.25,1
-13.47,7.158,1.35696,0.2,0.0174101329583626,0.0617534501498165,0.0985305201031212,0.124348981388686,0.158770231698084,0.213630390946516,0.0174101329583626,0.0617534501498165,0.0985305201031212,0.124348981388686,0.158770231698084,0.213630390946516,0.0174101329583626,0.0617534501498165,0.0985305201031212,0.124348981388686,0.158770231698084,0.213630390946516,0.25,1
4.89,7.818,1.4088,0.2,0.0202551728231058,0.0467319163448323,0.0831098815543941,0.118426213787562,0.151605634276333,0.2131318235252,0.0202551728231058,0.0467319163448323,0.0831098815543941,0.118426213787562,0.151605634276333,0.2131318235252,0.0202551728231058,0.0467319163448323,0.0831098815543941,0.118426213787562,0.151605634276333,0.2131318235252,0.25,1
12.69,14.902,1.28336,0.2,0.0201129719183467,0.0557648239806736,0.105728301747097,0.150180594078534,0.184679760218802,0.258439261169318,0.0201129719183467,0.0557648239806736,0.105728301747097,0.150180594078534,0.184679760218802,0.258439261169318,0.0201129719183467,0.0557648239806736,0.105728301747097,0.150180594078534,0.184679760218802,0.258439261169318,0.25,1
7.17,6.234,1.13552,0.2,0.0201273535111985,0.0505276088583036,0.0869903012575493,0.133521546375792,0.160411354425689,0.227706824350816,0.0201273535111985,0.0505276088583036,0.0869903012575493,0.133521546375792,0.160411354425689,0.227706824350816,0.0201273535111985,0.0505276088583036,0.0869903012575493,0.133521546375792,0.160411354425689,0.227706824350816,0.25,1
9.75,17.542,1.33584,0.2,0.0188127682817383,0.0707018677053163,0.100385584029423,0.127896493066656,0.159610517849834,0.18982427673843,0.0188127682817383,0.0707018677053163,0.100385584029423,0.127896493066656,0.159610517849834,0.18982427673843,0.0188127682817383,0.0707018677053163,0.100385584029423,0.127896493066656,0.159610517849834,0.18982427673843,0.25,1
14.37,6.146,1.3672,0.2,0.015500309756608,0.056803911708223,0.107686150175257,0.141571463552135,0.177234163315946,0.192136847547044,0.015500309756608,0.056803911708223,0.107686150175257,0.141571463552135,0.177234163315946,0.192136847547044,0.015500309756608,0.056803911708223,0.107686150175257,0.141571463552135,0.177234163315946,0.192136847547044,0.25,1
-2.13,7.026,1.39664,0.2,0.0188934059432549,0.0628290143042793,0.110406175591856,0.149491034644831,0.187297191163493,0.248101115468615,0.0188934059432549,0.0628290143042793,0.110406175591856,0.149491034644831,0.187297191163493,0.248101115468615,0.0188934059432549,0.0628290143042793,0.110406175591856,0.149491034644831,0.187297191163493,0.248101115468615,0.25,1
9.63,11.866,1.2392,0.2,0.0205029265170383,0.0516538512498031,0.0881988401425901,0.123992562726541,0.161996876703034,0.185838811509027,0.0205029265170383,0.0516538512498031,0.0881988401425901,0.123992562726541,0.161996876703034,0.185838811509027,0.0205029265170383,0.0516538512498031,0.0881988401425901,0.123992562726541,0.161996876703034,0.185838811509027,0.25,1
9.51,20.094,1.36848,0.2,0.0184908570524,0.0528522777011639,0.0797256132034718,0.12114756741937,0.167061203120567,0.219025196625811,0.0184908570524,0.0528522777011639,0.0797256132034718,0.12114756741937,0.167061203120567,0.219025196625811,0.0184908570524,0.0528522777011639,0.0797256132034718,0.12114756741937,0.167061203120567,0.219025196625811,0.25,1
-14.79,22.998,1.31088,0.2,0.0194530458150921,0.05476415393979,0.0896492390957456,0.131827187892093,0.171666314658582,0.222040160525583,0.0194530458150921,0.05476415393979,0.0896492390957456,0.131827187892093,0.171666314658582,0.222040160525583,0.0194530458150921,0.05476415393979,0.0896492390957456,0.131827187892093,0.171666314658582,0.222040160525583,0.25,1
-0.450000000000001,11.294,1.20144,0.2,0.0189104117137997,0.0613865539984877,0.0983277601155893,0.127361283137115,0.18513004632341,0.267014121076847,0.0189104117137997,0.0613865539984877,0.0983277601155893,0.127361283137115,0.18513004632341,0.267014121076847,0.0189104117137997,0.0613865539984877,0.0983277601155893,0.127361283137115,0.18513004632341,0.267014121076847,0.25,1
-14.13,3.594,1.37616,0.2,0.0170940512590018,0.0525483117073644,0.0932354173808216,0.130183374250184,0.1721539447365,0.221030152062487,0.0170940512590018,0.0525483117073644,0.0932354173808216,0.130183374250184,0.1721539447365,0.221030152062487,0.0170940512590018,0.0525483117073644,0.0932354173808216,0.130183374250184,0.1721539447365,0.221030152062487,0.25,1
7.53,22.734,1.3256,0.2,0.0181470524901889,0.0586156821750288,0.0948993555183224,0.112730845265206,0.170486196522193,0.213809995549393,0.0181470524901889,0.0586156821750288,0.0948993555183224,0.112730845265206,0.170486196522193,0.213809995549393,0.0181470524901889,0.0586156821750288,0.0948993555183224,0.112730845265206,0.170486196522193,0.213809995549393,0.25,1
-6.57,21.018,1.38704,0.2,0.0162410870460005,0.0425366375877787,0.0848928123226239,0.135224926073653,0.166837525852646,0.220411065319147,0.0162410870460005,0.0425366375877787,0.0848928123226239,0.135224926073653,0.166837525852646,0.220411065319147,0.0162410870460005,0.0425366375877787,0.0848928123226239,0.135224926073653,0.166837525852646,0.220411065319147,0.25,1
-13.53,18.378,1.13424,0.2,0.0191951383592688,0.0541019665739897,0.0954535837545315,0.127900662831523,0.171959919065745,0.225318454628202,0.0191951383592688,0.0541019665739897,0.0954535837545315,0.127900662831523,0.171959919065745,0.225318454628202,0.0191951383592688,0.0541019665739897,0.0954535837545315,0.127900662831523,0.171959919065745,0.225318454628202,0.25,1
3.93,24.67,1.32816,0.2,0.0156068184816869,0.0483325131297812,0.0775511265497687,0.10509567468771,0.141478648519021,0.194028682832914,0.0156068184816869,0.0483325131297812,0.0775511265497687,0.10509567468771,0.141478648519021,0.194028682832914,0.0156068184816869,0.0483325131297812,0.0775511265497687,0.10509567468771,0.141478648519021,0.194028682832914,0.25,1
3.27,20.006,1.15472,0.2,0.0157446765398572,0.0445439684715953,0.0761939035372072,0.113066217381247,0.15936121458683,0.202368600613404,0.0157446765398572,0.0445439684715953,0.0761939035372072,0.113066217381247,0.15936121458683,0.202368600613404,0.0157446765398572,0.0445439684715953,0.0761939035372072,0.113066217381247,0.15936121458683,0.202368600613404,0.25,1
13.83,24.01,1.35184,0.2,0.0162019226815216,0.0558056212076611,0.088654560161319,0.113466856053594,0.158399300566023,0.191481961529636,0.0162019226815216,0.0558056212076611,0.088654560161319,0.113466856053594,0.158399300566023,0.191481961529636,0.0162019226815216,0.0558056212076611,0.088654560161319,0.113466856053594,0.158399300566023,0.191481961529636,0.25,1
-4.41,3.154,1.27312,0.2,0.0124385121844006,0.0511407314489822,0.0862429356101412,0.124952159166376,0.139783665665503,0.194049343055981,0.0124385121844006,0.0511407314489822,0.0862429356101412,0.124952159166376,0.139783665665503,0.194049343055981,0.0124385121844006,0.0511407314489822,0.0862429356101412,0.124952159166376,0.139783665665503,0.194049343055981,0.25,1
5.85,6.014,1.1496,0.2,0.0201647055959407,0.0570144221523695,0.0927222231657062,0.125558825803461,0.149102279402953,0.1791431711544,0.0201647055959407,0.0570144221523695,0.0927222231657062,0.125558825803461,0.149102279402953,0.1791431711544,0.0201647055959407,0.0570144221523695,0.0927222231657062,0.125558825803461,0.149102279402953,0.1791431711544,0.25,1
-14.07,8.346,1.13488,0.2,0.0182022648417196,0.0480882045208946,0.0867969064668185,0.146456259238592,0.169925359918711,0.2043583545198,0.0182022648417196,0.0480882045208946,0.0867969064668185,0.146456259238592,0.169925359918711,0.2043583545198,0.0182022648417196,0.0480882045208946,0.0867969064668185,0.146456259238592,0.169925359918711,0.2043583545198,0.25,1
-5.55,7.422,1.27632,0.2,0.0162981247243906,0.0591149746492265,0.0742810087238779,0.123261437515273,0.166973227409853,0.237100323958531,0.0162981247243906,0.0591149746492265,0.0742810087238779,0.123261437515273,0.166973227409853,0.237100323958531,0.0162981247243906,0.0591149746492265,0.0742810087238779,0.123261437515273,0.166973227409853,0.237100323958531,0.25,1
-5.43,18.334,1.28464,0.2,0.020044684363484,0.0585492567109301,0.0931714773237076,0.107465057473987,0.161510838387617,0.206256639506326,0.020044684363484,0.0585492567109301,0.0931714773237076,0.107465057473987,0.161510838387617,0.206256639506326,0.020044684363484,0.0585492567109301,0.0931714773237076,0.107465057473987,0.161510838387617,0.206256639506326,0.25,1
9.99,19.874,1.17776,0.2,0.0146117568197647,0.0501360380371309,0.0985284223865314,0.14164041044566,0.176579069995882,0.223652490239096,0.0146117568197647,0.0501360380371309,0.0985284223865314,0.14164041044566,0.176579069995882,0.223652490239096,0.0146117568197647,0.0501360380371309,0.0985284223865314,0.14164041044566,0.176579069995882,0.223652490239096,0.25,1
1.77,6.058,1.3608,0.2,0.0174487437928648,0.0544405600686875,0.0847268317380016,0.109886794412607,0.157455760802584,0.221507223741368,0.0174487437928648,0.0544405600686875,0.0847268317380016,0.109886794412607,0.157455760802584,0.221507223741368,0.0174487437928648,0.0544405600686875,0.0847268317380016,0.109886794412607,0.157455760802584,0.221507223741368,0.25,1
-3.15,14.55,1.3064,0.2,0.0172033401942396,0.0527321906352847,0.0984549904382165,0.134642845840608,0.17894278535697,0.224126682614512,0.0172033401942396,0.0527321906352847,0.0984549904382165,0.134642845840608,0.17894278535697,0.224126682614512,0.0172033401942396,0.0527321906352847,0.0984549904382165,0.134642845840608,0.17894278535697,0.224126682614512,0.25,1
-7.29,19.83,1.32368,0.2,0.0181917160080457,0.0459133549044754,0.0872853491366041,0.12794939311887,0.155464978293734,0.22032248627037,0.0181917160080457,0.0459133549044754,0.0872853491366041,0.12794939311887,0.155464978293734,0.22032248627037,0.0181917160080457,0.0459133549044754,0.0872853491366041,0.12794939311887,0.155464978293734,0.22032248627037,0.25,1
3.33,10.59,1.3992,0.2,0.0181805248759202,0.0535154869176167,0.0917382736930809,0.137370976890621,0.180444068026487,0.225189464073536,0.0181805248759202,0.0535154869176167,0.0917382736930809,0.137370976890621,0.180444068026487,0.225189464073536,0.0181805248759202,0.0535154869176167,0.0917382736930809,0.137370976890621,0.180444068026487,0.225189464073536,0.25,1
-14.55,9.05,1.15664,0.2,0.0161042911964053,0.0487534366386478,0.0889230973080676,0.125282205882559,0.15586269892485,0.220494469807067,0.0161042911964053,0.0487534366386478,0.0889230973080676,0.125282205882559,0.15586269892485,0.220494469807067,0.0161042911964053,0.0487534366386478,0.0889230973080676,0.125282205882559,0.15586269892485,0.220494469807067,0.25,1
