WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Style
1.5,8.06,1.2952,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-4.5,12.02,1.2056,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.1,11.58,1.3528,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-8.7,16.86,1.404,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.3,14.22,1.3848,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.5,11.14,1.3336,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-14.1,17.3,1.2568,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.3,10.26,1.3272,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-11.7,15.1,1.1032,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.7,14.66,1.4168,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3.9,7.62,1.148,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-11.1,17.74,1.3912,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.9,13.78,1.3464,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7,23.02,1.34,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-10.5,9.38,1.1736,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.3,12.46,1.1672,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.9,20.82,1.2184,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.300000000000001,13.34,1.372,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-13.5,18.62,1.2376,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.9,8.5,1.3976,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-6.9,19.06,1.1928,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4.5,22.58,1.3016,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.7,5.42,1.4104,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.1,19.5,1.308,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.9,24.78,1.1096,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10.5,4.1,1.2504,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9.9,8.94,1.1864,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.1,4.54,1.2696,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-3.3,19.94,1.18,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-5.1,6.3,1.1352,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.3,24.34,1.3144,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.1,9.82,1.3208,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-12.3,20.38,1.3784,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
