WindDirection,WindSpeed,AirDensity,WindShear,B1Er1,B1Er2,B1Er3,B1Er4,B1Er5,B1Er6,B2Er1,B2Er2,B2Er3,B2Er4,B2Er5,B2Er6,B3Er1,B3Er2,B3Er3,B3Er4,B3Er5,B3Er6,Alpha,Shape
-2.1,16.508,1.12112,0.2,0.0194689335419309,0.0617347120705373,0.0841313572984147,0.112104292225124,0.141719542817749,0.230311671220757,0.0194689335419309,0.0617347120705373,0.0841313572984147,0.112104292225124,0.141719542817749,0.230311671220757,0.0194689335419309,0.0617347120705373,0.0841313572984147,0.112104292225124,0.141719542817749,0.230311671220757,0.25,1
-10.98,9.556,1.11088,0.2,0.0187148310572418,0.0623722288711016,0.0805631039321728,0.1257163621828,0.164805391231598,0.202048101802917,0.0187148310572418,0.0623722288711016,0.0805631039321728,0.1257163621828,0.164805391231598,0.202048101802917,0.0187148310572418,0.0623722288711016,0.0805631039321728,0.1257163621828,0.164805391231598,0.202048101802917,0.25,1
-10.38,7.708,1.30928,0.2,0.0183541733471731,0.0516255170901606,0.0862723093181598,0.119995347273052,0.192068678882237,0.24845985789958,0.0183541733471731,0.0516255170901606,0.0862723093181598,0.119995347273052,0.192068678882237,0.24845985789958,0.0183541733471731,0.0516255170901606,0.0862723093181598,0.119995347273052,0.192068678882237,0.24845985789958,0.25,1
-9.3,8.5,1.40912,0.2,0.0184853216053799,0.0600043093261485,0.0869859599914082,0.143076683288242,0.142818868932694,0.217816198425501,0.0184853216053799,0.0600043093261485,0.0869859599914082,0.143076683288242,0.142818868932694,0.217816198425501,0.0184853216053799,0.0600043093261485,0.0869859599914082,0.143076683288242,0.142818868932694,0.217816198425501,0.25,1
-6.66,16.332,1.38992,0.2,0.0200918877684133,0.048255785430035,0.0799921833935741,0.146035828931215,0.167223908684477,0.238641986417594,0.0200918877684133,0.048255785430035,0.0799921833935741,0.146035828931215,0.167223908684477,0.238641986417594,0.0200918877684133,0.048255785430035,0.0799921833935741,0.146035828931215,0.167223908684477,0.238641986417594,0.25,1
-4.5,18.972,1.21456,0.2,0.0159607176348989,0.0597310878401923,0.0954070379357391,0.119798070896854,0.151173747406278,0.22049379973877,0.0159607176348989,0.0597310878401923,0.0954070379357391,0.119798070896854,0.151173747406278,0.22049379973877,0.0159607176348989,0.0597310878401923,0.0954070379357391,0.119798070896854,0.151173747406278,0.22049379973877,0.25,1
-12.9,4.804,1.27344,0.2,0.0188131922508969,0.0470718256575585,0.107539099380962,0.117628030758674,0.165245121677576,0.226146513622338,0.0188131922508969,0.0470718256575585,0.107539099380962,0.117628030758674,0.165245121677576,0.226146513622338,0.0188131922508969,0.0470718256575585,0.107539099380962,0.117628030758674,0.165245121677576,0.226146513622338,0.25,1
9.42,17.124,1.14416,0.2,0.0168787554423465,0.0619168597278414,0.10839548018886,0.111117910344133,0.157769704095949,0.254707594297208,0.0168787554423465,0.0619168597278414,0.10839548018886,0.111117910344133,0.157769704095949,0.254707594297208,0.0168787554423465,0.0619168597278414,0.10839548018886,0.111117910344133,0.157769704095949,0.254707594297208,0.25,1
-10.62,21.172,1.28496,0.2,0.0196328688646894,0.05025940966038,0.0918387845694972,0.107764211948763,0.170302021806323,0.205915748144305,0.0196328688646894,0.05025940966038,0.0918387845694972,0.107764211948763,0.170302021806323,0.205915748144305,0.0196328688646894,0.05025940966038,0.0918387845694972,0.107764211948763,0.170302021806323,0.205915748144305,0.25,1
11.7,22.932,1.17616,0.2,0.0153377634084166,0.056725651494675,0.0931233557813443,0.145443999802621,0.148095634284431,0.229716648706697,0.0153377634084166,0.056725651494675,0.0931233557813443,0.145443999802621,0.148095634284431,0.229716648706697,0.0153377634084166,0.056725651494675,0.0931233557813443,0.145443999802621,0.148095634284431,0.229716648706697,0.25,1
5.58,13.428,1.18256,0.2,0.0219279633833085,0.0599132354974964,0.0982616406287327,0.106580553691574,0.183054204739687,0.232691761276996,0.0219279633833085,0.0599132354974964,0.0982616406287327,0.106580553691574,0.183054204739687,0.232691761276996,0.0219279633833085,0.0599132354974964,0.0982616406287327,0.106580553691574,0.183054204739687,0.232691761276996,0.25,1
1.02,16.948,1.30288,0.2,0.0197640171228963,0.059002497210976,0.0916960544348475,0.14662765805981,0.144797655939596,0.253220038012058,0.0197640171228963,0.059002497210976,0.0916960544348475,0.14662765805981,0.144797655939596,0.253220038012058,0.0197640171228963,0.059002497210976,0.0916960544348475,0.14662765805981,0.144797655939596,0.253220038012058,0.25,1
-14.1,21.964,1.22096,0.2,0.0159279305703472,0.056907799151979,0.0822758655479689,0.115260714244295,0.16414579556263,0.234179317562145,0.0159279305703472,0.056907799151979,0.0822758655479689,0.115260714244295,0.16414579556263,0.234179317562145,0.0159279305703472,0.056907799151979,0.0822758655479689,0.115260714244295,0.16414579556263,0.234179317562145,0.25,1
12.3,17.916,1.15696,0.2,0.0216656668668949,0.0643758531014465,0.10382811588007,0.14110391952626,0.16194714333274,0.226741536136398,0.0216656668668949,0.0643758531014465,0.10382811588007,0.14110391952626,0.16194714333274,0.226741536136398,0.0216656668668949,0.0643758531014465,0.10382811588007,0.14110391952626,0.16194714333274,0.226741536136398,0.25,1
-8.58,15.188,1.3336,0.2,0.0215345186086881,0.0545398796070259,0.0758530094887335,0.153137778474351,0.178217169833928,0.211270950770844,0.0215345186086881,0.0545398796070259,0.0758530094887335,0.153137778474351,0.178217169833928,0.211270950770844,0.0215345186086881,0.0545398796070259,0.0758530094887335,0.153137778474351,0.178217169833928,0.211270950770844,0.25,1
3.78,7.004,1.404,0.2,0.021108286769516,0.0455235705704738,0.0864150394528095,0.12354632204462,0.159088895433883,0.224063934823129,0.021108286769516,0.0455235705704738,0.0864150394528095,0.12354632204462,0.159088895433883,0.224063934823129,0.021108286769516,0.0455235705704738,0.0864150394528095,0.12354632204462,0.159088895433883,0.224063934823129,0.25,1
-3.42,9.644,1.25936,0.2,0.016059078828554,0.061097195269973,0.0802776436628734,0.107961488324961,0.188330970091424,0.250839947955819,0.016059078828554,0.061097195269973,0.0802776436628734,0.107961488324961,0.188330970091424,0.250839947955819,0.016059078828554,0.061097195269973,0.0802776436628734,0.107961488324961,0.188330970091424,0.250839947955819,0.25,1
-2.22,15.98,1.16464,0.2,0.0164853106677261,0.0444306846266493,0.101972624129624,0.141893025031053,0.141059947148782,0.203833169345096,0.0164853106677261,0.0444306846266493,0.101972624129624,0.141893025031053,0.141059947148782,0.203833169345096,0.0164853106677261,0.0444306846266493,0.101972624129624,0.141893025031053,0.141059947148782,0.203833169345096,0.25,1
-2.58,6.476,1.36176,0.2,0.0170099037005533,0.0507147788036402,0.0825613258172682,0.106777830067772,0.173600000151159,0.206808281915395,0.0170099037005533,0.0507147788036402,0.0825613258172682,0.106777830067772,0.173600000151159,0.206808281915395,0.0170099037005533,0.0507147788036402,0.0825613258172682,0.106777830067772,0.173600000151159,0.206808281915395,0.25,1
10.98,10.348,1.20048,0.2,0.0163213753449676,0.0646490745874026,0.100688052917777,0.15096773833617,0.186132317861534,0.213056018313023,0.0163213753449676,0.0646490745874026,0.100688052917777,0.15096773833617,0.186132317861534,0.213056018313023,0.0163213753449676,0.0646490745874026,0.100688052917777,0.15096773833617,0.186132317861534,0.213056018313023,0.25,1
7.62,18.18,1.13392,0.2,0.0139607066972451,0.0591846448682801,0.0819904052786695,0.146824934436008,0.178656900279907,0.185387471409243,0.0139607066972451,0.0591846448682801,0.0819904052786695,0.146824934436008,0.178656900279907,0.185387471409243,0.0139607066972451,0.0591846448682801,0.0819904052786695,0.146824934436008,0.178656900279907,0.185387471409243,0.25,1
4.98,23.284,1.27728,0.2,0.0182885992180697,0.0631918933289699,0.0952643078010894,0.112696121353718,0.158649164987905,0.219303754710651,0.0182885992180697,0.0631918933289699,0.0952643078010894,0.112696121353718,0.158649164987905,0.219303754710651,0.0182885992180697,0.0631918933289699,0.0952643078010894,0.112696121353718,0.158649164987905,0.219303754710651,0.25,1
-5.94,20.644,1.38864,0.2,0.0156656340539336,0.0527184030339851,0.0754248190847844,0.119600794520656,0.174699326266104,0.240129542702743,0.0156656340539336,0.0527184030339851,0.0754248190847844,0.119600794520656,0.174699326266104,0.240129542702743,0.0156656340539336,0.0527184030339851,0.0754248190847844,0.119600794520656,0.174699326266104,0.240129542702743,0.25,1
11.82,16.244,1.21072,0.2,0.0175017096688289,0.0514433694328565,0.107396369246312,0.14327395966444,0.176897978495994,0.182709870095974,0.0175017096688289,0.0514433694328565,0.107396369246312,0.14327395966444,0.176897978495994,0.182709870095974,0.0175017096688289,0.0514433694328565,0.107396369246312,0.14327395966444,0.176897978495994,0.182709870095974,0.25,1
-5.82,24.868,1.1352,0.2,0.0191738499609656,0.048164711601383,0.107967289784911,0.138539326635683,0.14831549950742,0.229121626192637,0.0191738499609656,0.048164711601383,0.107967289784911,0.138539326635683,0.14831549950742,0.229121626192637,0.0191738499609656,0.048164711601383,0.107967289784911,0.138539326635683,0.14831549950742,0.229121626192637,0.25,1
2.7,20.292,1.34128,0.2,0.016714820119588,0.0569988729806311,0.093694276319943,0.114471608739502,0.144577790716607,0.187172538951422,0.016714820119588,0.0569988729806311,0.093694276319943,0.114471608739502,0.144577790716607,0.187172538951422,0.016714820119588,0.0569988729806311,0.093694276319943,0.114471608739502,0.144577790716607,0.187172538951422,0.25,1
-9.54,18.444,1.308,0.2,0.0164525236031744,0.0538112889778096,0.078279421777778,0.150770461959972,0.170521887029312,0.222873889795009,0.0164525236031744,0.0538112889778096,0.078279421777778,0.150770461959972,0.170521887029312,0.222873889795009,0.0164525236031744,0.0538112889778096,0.078279421777778,0.150770461959972,0.170521887029312,0.222873889795009,0.25,1
4.14,19.324,1.24272,0.2,0.0217312409959983,0.0651044437306628,0.0767093902966315,0.143668512416837,0.171841078367247,0.2207913109958,0.0217312409959983,0.0651044437306628,0.0767093902966315,0.143668512416837,0.171841078367247,0.2207913109958,0.0217312409959983,0.0651044437306628,0.0767093902966315,0.143668512416837,0.171841078367247,0.2207913109958,0.25,1
9.54,19.588,1.36688,0.2,0.01386234550359,0.0491665237165555,0.0926951653773953,0.147614039940801,0.151833343075245,0.213948552084113,0.01386234550359,0.0491665237165555,0.0926951653773953,0.147614039940801,0.151833343075245,0.213948552084113,0.01386234550359,0.0491665237165555,0.0926951653773953,0.147614039940801,0.151833343075245,0.213948552084113,0.25,1
13.38,20.82,1.22864,0.2,0.0204853325430337,0.0582739065817597,0.0778512313738289,0.105791448186781,0.155790917089047,0.210080905742724,0.0204853325430337,0.0582739065817597,0.0778512313738289,0.105791448186781,0.155790917089047,0.210080905742724,0.0204853325430337,0.0582739065817597,0.0778512313738289,0.105791448186781,0.155790917089047,0.210080905742724,0.25,1
4.86,7.092,1.14544,0.2,0.0184197474762765,0.0536291413205055,0.0882705312032553,0.106383277315376,0.156230647535025,0.206213259401335,0.0184197474762765,0.0536291413205055,0.0882705312032553,0.106383277315376,0.156230647535025,0.206213259401335,0.0184197474762765,0.0536291413205055,0.0882705312032553,0.106383277315376,0.156230647535025,0.206213259401335,0.25,1
-11.94,14.572,1.30544,0.2,0.0144852997300723,0.0467986041716024,0.0801349135282237,0.121770834658836,0.184153530854632,0.240427053959773,0.0144852997300723,0.0467986041716024,0.0801349135282237,0.121770834658836,0.184153530854632,0.240427053959773,0.0144852997300723,0.0467986041716024,0.0801349135282237,0.121770834658836,0.184153530854632,0.240427053959773,0.25,1
5.82,21.26,1.3656,0.2,0.0156328469893819,0.0529916245199412,0.107681829515611,0.110920633967935,0.168982830468389,0.185089960152213,0.0156328469893819,0.0529916245199412,0.107681829515611,0.110920633967935,0.168982830468389,0.185089960152213,0.0156328469893819,0.0529916245199412,0.107681829515611,0.110920633967935,0.168982830468389,0.185089960152213,0.25,1
14.82,3.66,1.11472,0.2,0.0143541514718655,0.0621900812137975,0.0804203737975231,0.123151769292223,0.142159273263727,0.227634069907488,0.0143541514718655,0.0621900812137975,0.0804203737975231,0.123151769292223,0.142159273263727,0.227634069907488,0.0143541514718655,0.0621900812137975,0.0804203737975231,0.123151769292223,0.142159273263727,0.227634069907488,0.25,1
-0.780000000000001,20.204,1.23248,0.2,0.0152066151502098,0.0609150476126689,0.105683607630516,0.126900020439989,0.184813126523599,0.241914610244922,0.0152066151502098,0.0609150476126689,0.105683607630516,0.126900020439989,0.184813126523599,0.241914610244922,0.0152066151502098,0.0609150476126689,0.105683607630516,0.126900020439989,0.184813126523599,0.241914610244922,0.25,1
14.46,14.396,1.29776,0.2,0.0177640061852425,0.0559059870368066,0.106111798034465,0.121376281906439,0.152273073521223,0.227039047393428,0.0177640061852425,0.0559059870368066,0.106111798034465,0.121376281906439,0.152273073521223,0.227039047393428,0.0177640061852425,0.0559059870368066,0.106111798034465,0.121376281906439,0.152273073521223,0.227039047393428,0.25,1
-10.14,20.468,1.15056,0.2,0.0213377962213779,0.0648312222447067,0.0855586586449115,0.118614412639665,0.157989569318938,0.215436108369262,0.0213377962213779,0.0648312222447067,0.0855586586449115,0.118614412639665,0.157989569318938,0.215436108369262,0.0213377962213779,0.0648312222447067,0.0855586586449115,0.118614412639665,0.157989569318938,0.215436108369262,0.25,1
5.1,24.604,1.16592,0.2,0.0216328798023432,0.0614614905845811,0.0745684382768864,0.151559567464765,0.155351186643069,0.244294700301162,0.0216328798023432,0.0614614905845811,0.0745684382768864,0.151559567464765,0.155351186643069,0.244294700301162,0.0216328798023432,0.0614614905845811,0.0745684382768864,0.151559567464765,0.155351186643069,0.244294700301162,0.25,1
1.98,8.852,1.1608,0.2,0.0386099964383449,0.116912108478128,0.157129764094155,0.230915981240987,0.387215470886321,0.492754558200742,0.0386099964383449,0.116912108478128,0.157129764094155,0.230915981240987,0.387215470886321,0.492754558200742,0.0386099964383449,0.116912108478128,0.157129764094155,0.230915981240987,0.387215470886321,0.492754558200742,0.5,1
0.780000000000001,8.324,1.31696,0.2,0.0336919367555897,0.117094256135432,0.191099536140778,0.274316784004592,0.288276120541257,0.38803059572622,0.0336919367555897,0.117094256135432,0.191099536140778,0.274316784004592,0.288276120541257,0.38803059572622,0.0336919367555897,0.117094256135432,0.191099536140778,0.274316784004592,0.288276120541257,0.38803059572622,0.5,1
-8.22,10.524,1.17232,0.2,0.0431346113464797,0.0976044568038946,0.207941692029439,0.217895740411905,0.350717843870142,0.49751473831322,0.0431346113464797,0.0976044568038946,0.207941692029439,0.217895740411905,0.350717843870142,0.49751473831322,0.0431346113464797,0.0976044568038946,0.207941692029439,0.217895740411905,0.350717843870142,0.49751473831322,0.5,1
7.74,24.164,1.37712,0.2,0.0384132740510347,0.104708215438754,0.164266270826638,0.227365006469419,0.319057251759722,0.401121091035535,0.0384132740510347,0.104708215438754,0.164266270826638,0.227365006469419,0.319057251759722,0.401121091035535,0.0384132740510347,0.104708215438754,0.164266270826638,0.227365006469419,0.319057251759722,0.401121091035535,0.5,1
-7.02,9.38,1.39632,0.2,0.037495236243587,0.104890363096058,0.169404555674027,0.243147116565275,0.298389920798753,0.383270415613741,0.037495236243587,0.104890363096058,0.169404555674027,0.243147116565275,0.298389920798753,0.383270415613741,0.037495236243587,0.104890363096058,0.169404555674027,0.243147116565275,0.298389920798753,0.383270415613741,0.5,1
11.1,15.892,1.148,0.2,0.037823106889104,0.092140027084772,0.213079976876828,0.296411738138791,0.336646469598844,0.364824717677888,0.037823106889104,0.092140027084772,0.213079976876828,0.296411738138791,0.336646469598844,0.364824717677888,0.037823106889104,0.092140027084772,0.213079976876828,0.296411738138791,0.336646469598844,0.364824717677888,0.5,1
-4.14,7.268,1.12368,0.2,0.032773898948142,0.103797477152233,0.212509056338229,0.274711336756988,0.36698787037133,0.372560010360665,0.032773898948142,0.103797477152233,0.212509056338229,0.274711336756988,0.36698787037133,0.372560010360665,0.032773898948142,0.103797477152233,0.212509056338229,0.274711336756988,0.36698787037133,0.372560010360665,0.5,1
-0.0600000000000005,6.74,1.11216,0.2,0.0288394512019379,0.0928686177139884,0.174828300790714,0.253010935375186,0.316858599529831,0.466573567582111,0.0288394512019379,0.0928686177139884,0.174828300790714,0.253010935375186,0.316858599529831,0.466573567582111,0.0288394512019379,0.0928686177139884,0.174828300790714,0.253010935375186,0.316858599529831,0.466573567582111,0.5,1
4.26,11.052,1.25552,0.2,0.0301509337840059,0.0872220403375618,0.19452505937237,0.21079379086877,0.362150835465572,0.449912937188437,0.0301509337840059,0.0872220403375618,0.19452505937237,0.21079379086877,0.362150835465572,0.449912937188437,0.0301509337840059,0.0872220403375618,0.19452505937237,0.21079379086877,0.362150835465572,0.449912937188437,0.5,1
10.26,17.3,1.40784,0.2,0.0325116024317284,0.089954255197123,0.206514390682943,0.288520683090863,0.346320539410362,0.417186698915149,0.0325116024317284,0.089954255197123,0.206514390682943,0.288520683090863,0.346320539410362,0.417186698915149,0.0325116024317284,0.089954255197123,0.206514390682943,0.288520683090863,0.346320539410362,0.417186698915149,0.5,1
13.02,24.076,1.2952,0.2,0.0370362173398632,0.0948722419443333,0.187674012909185,0.251038171613204,0.33312862603102,0.457053207357154,0.0370362173398632,0.0948722419443333,0.187674012909185,0.251038171613204,0.33312862603102,0.457053207357154,0.0370362173398632,0.0948722419443333,0.187674012909185,0.251038171613204,0.33312862603102,0.457053207357154,0.5,1
-1.62,13.252,1.41296,0.2,0.0297574890093855,0.0956008325735496,0.15027871763097,0.305881004196305,0.391173044900124,0.502274918425698,0.0297574890093855,0.0956008325735496,0.15027871763097,0.305881004196305,0.391173044900124,0.502274918425698,0.0297574890093855,0.0956008325735496,0.15027871763097,0.305881004196305,0.391173044900124,0.502274918425698,0.5,1
10.62,3.396,1.17104,0.2,0.0348066969503475,0.0883149262813863,0.148565956015174,0.271160361985421,0.322575095327546,0.382675393099681,0.0348066969503475,0.0883149262813863,0.148565956015174,0.271160361985421,0.322575095327546,0.382675393099681,0.0348066969503475,0.0883149262813863,0.148565956015174,0.271160361985421,0.322575095327546,0.382675393099681,0.5,1
11.34,12.9,1.2632,0.2,0.0362493277906224,0.122740833511858,0.217361880916318,0.245514433079654,0.37622220973687,0.423136924055747,0.0362493277906224,0.122740833511858,0.217361880916318,0.245514433079654,0.37622220973687,0.423136924055747,0.0362493277906224,0.122740833511858,0.217361880916318,0.245514433079654,0.37622220973687,0.423136924055747,0.5,1
8.1,22.668,1.16976,0.2,0.0407739426987572,0.109626202185964,0.188815853986383,0.255378251889564,0.357753531005791,0.46895365763835,0.0407739426987572,0.109626202185964,0.188815853986383,0.255378251889564,0.357753531005791,0.46895365763835,0.0407739426987572,0.109626202185964,0.188815853986383,0.255378251889564,0.357753531005791,0.46895365763835,0.5,1
12.18,5.068,1.40016,0.2,0.0391345894711721,0.104343920124146,0.205943470144344,0.291677105110034,0.371385174831111,0.392195753324638,0.0391345894711721,0.104343920124146,0.205943470144344,0.291677105110034,0.371385174831111,0.392195753324638,0.0391345894711721,0.104343920124146,0.205943470144344,0.291677105110034,0.371385174831111,0.392195753324638,0.5,1
-10.02,22.404,1.22352,0.2,0.0352657158540713,0.115637074876999,0.175113761060014,0.22499768995504,0.314220216853963,0.41302154131673,0.0352657158540713,0.115637074876999,0.175113761060014,0.22499768995504,0.314220216853963,0.41302154131673,0.0352657158540713,0.115637074876999,0.175113761060014,0.22499768995504,0.314220216853963,0.41302154131673,0.5,1
1.26,19.412,1.14032,0.2,0.0310033974623502,0.107986873270227,0.209368993375936,0.304302793186719,0.332688895585042,0.505250030995997,0.0310033974623502,0.107986873270227,0.209368993375936,0.304302793186719,0.332688895585042,0.505250030995997,0.0310033974623502,0.107986873270227,0.209368993375936,0.304302793186719,0.332688895585042,0.505250030995997,0.5,1
7.14,7.444,1.15952,0.2,0.0320525835280046,0.115819222534303,0.171688237828422,0.265242070699474,0.312901025516029,0.400526068521475,0.0320525835280046,0.115819222534303,0.171688237828422,0.265242070699474,0.312901025516029,0.400526068521475,0.0320525835280046,0.115819222534303,0.171688237828422,0.265242070699474,0.312901025516029,0.400526068521475,0.5,1
-2.46,14.484,1.12624,0.2,0.0349378452085543,0.0966937185173742,0.182535728061797,0.270765809233024,0.285198007419411,0.424326969083866,0.0349378452085543,0.0966937185173742,0.182535728061797,0.270765809233024,0.285198007419411,0.424326969083866,0.0349378452085543,0.0966937185173742,0.182535728061797,0.270765809233024,0.285198007419411,0.424326969083866,0.5,1
6.42,19.94,1.25808,0.2,0.0385444223092415,0.120555061624209,0.187103092370587,0.288126130338466,0.340164313166669,0.402906158577714,0.0385444223092415,0.120555061624209,0.187103092370587,0.288126130338466,0.340164313166669,0.402906158577714,0.0385444223092415,0.120555061624209,0.187103092370587,0.288126130338466,0.340164313166669,0.402906158577714,0.5,1
0.9,8.06,1.13904,0.2,0.0359214571451054,0.12237653819725,0.210796294722433,0.300357265662755,0.308503721056248,0.409451406232372,0.0359214571451054,0.12237653819725,0.210796294722433,0.300357265662755,0.308503721056248,0.409451406232372,0.0359214571451054,0.12237653819725,0.210796294722433,0.300357265662755,0.308503721056248,0.409451406232372,0.5,1
-8.7,13.604,1.17488,0.2,0.0402493496659299,0.124198014770291,0.21650550010842,0.30864287346308,0.313340755962007,0.411236473774551,0.0402493496659299,0.124198014770291,0.21650550010842,0.30864287346308,0.313340755962007,0.411236473774551,0.0402493496659299,0.124198014770291,0.21650550010842,0.30864287346308,0.313340755962007,0.411236473774551,0.5,1
-6.78,24.516,1.13264,0.2,0.036511624307036,0.103979624809538,0.149993257361671,0.238807036288915,0.295751538122884,0.427302081654165,0.036511624307036,0.103979624809538,0.149993257361671,0.238807036288915,0.295751538122884,0.427302081654165,0.036511624307036,0.103979624809538,0.149993257361671,0.238807036288915,0.295751538122884,0.427302081654165,0.5,1
8.94,9.732,1.28752,0.2,0.0437903526375137,0.119644323337689,0.161411668133645,0.210399238116373,0.294872077230928,0.484424243003905,0.0437903526375137,0.119644323337689,0.161411668133645,0.210399238116373,0.294872077230928,0.484424243003905,0.0437903526375137,0.119644323337689,0.161411668133645,0.210399238116373,0.294872077230928,0.484424243003905,0.5,1
